File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF031FMO	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR438GZQ	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										KHSRP-human	RNA				ultraviolet irradiation	strand-specific	2015-12-16	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF127WMZ/, /files/ENCFF269URO/, /files/ENCFF698TGL/, /files/ENCFF394THC/, /files/ENCFF374XQF/, /files/ENCFF405WBU/	523786	Gene Yeo, UCSD	f3fa3a86c7813918c19d3e1db5300352		https://www.encodeproject.org/files/ENCFF031FMO/@@download/ENCFF031FMO.bed.gz				released	s3://encode-public/2018/12/03/2a42f7d5-47de-4441-a3f0-02085abe2af3/ENCFF031FMO.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/12/03/2a42f7d5-47de-4441-a3f0-02085abe2af3/ENCFF031FMO.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released	mixed read lengths		
ENCFF498QZQ	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR438GZQ	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										KHSRP-human	RNA				ultraviolet irradiation	strand-specific	2015-12-16	ENCODE		see document	175-300	1	1_1							/files/ENCFF133EJA/, /files/ENCFF644CKP/	4759421	Gene Yeo, UCSD	4a8e7518cc94974be09bf05b09453c0d		https://www.encodeproject.org/files/ENCFF498QZQ/@@download/ENCFF498QZQ.bed.gz				released	s3://encode-public/2016/11/30/58e64116-f8bb-46e6-a53c-ff48e1e1d601/ENCFF498QZQ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/30/58e64116-f8bb-46e6-a53c-ff48e1e1d601/ENCFF498QZQ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived	mixed read lengths		
ENCFF531NDZ	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR438GZQ	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										KHSRP-human	RNA				ultraviolet irradiation	strand-specific	2015-12-16	ENCODE		see document	175-300	2	2_1							/files/ENCFF665BIZ/, /files/ENCFF644CKP/	4896258	Gene Yeo, UCSD	359057e74cfb6df17c398ffdefe438ea		https://www.encodeproject.org/files/ENCFF531NDZ/@@download/ENCFF531NDZ.bed.gz				released	s3://encode-public/2016/11/30/216631d9-799b-4588-9ac9-12589f3075f0/ENCFF531NDZ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/30/216631d9-799b-4588-9ac9-12589f3075f0/ENCFF531NDZ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived	mixed read lengths		
ENCFF374XQF	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR438GZQ	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										KHSRP-human	RNA				ultraviolet irradiation	strand-specific	2015-12-16	ENCODE		see document	175-300	2	2_1							/files/ENCFF394THC/, /files/ENCFF405WBU/	4918788	Gene Yeo, UCSD	6e8df3129794dd91f283a75987d2b2b0		https://www.encodeproject.org/files/ENCFF374XQF/@@download/ENCFF374XQF.bed.gz				released	s3://encode-public/2016/12/12/46a370d7-1e97-4196-911e-be7b7e9b78ec/ENCFF374XQF.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/12/12/46a370d7-1e97-4196-911e-be7b7e9b78ec/ENCFF374XQF.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released	mixed read lengths		
ENCFF127WMZ	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR438GZQ	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										KHSRP-human	RNA				ultraviolet irradiation	strand-specific	2015-12-16	ENCODE		see document	175-300	1	1_1							/files/ENCFF698TGL/, /files/ENCFF405WBU/	4770825	Gene Yeo, UCSD	258e1d839dfd06dee4d20509bf23cdee		https://www.encodeproject.org/files/ENCFF127WMZ/@@download/ENCFF127WMZ.bed.gz				released	s3://encode-public/2016/12/12/e731f443-087e-4afc-bee6-09d7790e90f9/ENCFF127WMZ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/12/12/e731f443-087e-4afc-bee6-09d7790e90f9/ENCFF127WMZ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released	mixed read lengths		
ENCFF017IRY	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR527DXF	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										EFTUD2-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF056AWB/, /files/ENCFF955RUR/, /files/ENCFF201YNC/, /files/ENCFF381UFF/, /files/ENCFF511ZTQ/, /files/ENCFF039QTN/	181698	Gene Yeo, UCSD	eba1e45e60f7c4306fbf5cc76fb8e101		https://www.encodeproject.org/files/ENCFF017IRY/@@download/ENCFF017IRY.bed.gz				released	s3://encode-public/2018/06/08/c929b582-06cb-4965-9939-728fe001c536/ENCFF017IRY.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/06/08/c929b582-06cb-4965-9939-728fe001c536/ENCFF017IRY.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF796RMF	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR527DXF	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										EFTUD2-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF499JDZ/, /files/ENCFF269URO/, /files/ENCFF128MQR/, /files/ENCFF061QCD/, /files/ENCFF723JLV/, /files/ENCFF714YXE/	173686	Gene Yeo, UCSD	668e69b68ac071f08cb66335ebf6a344		https://www.encodeproject.org/files/ENCFF796RMF/@@download/ENCFF796RMF.bed.gz				released	s3://encode-public/2018/12/03/c3363c45-01ad-4987-a537-d6a40e12d92d/ENCFF796RMF.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/12/03/c3363c45-01ad-4987-a537-d6a40e12d92d/ENCFF796RMF.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF511ZTQ	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR527DXF	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										EFTUD2-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1	1_1							/files/ENCFF201YNC/, /files/ENCFF056AWB/	2345059	Gene Yeo, UCSD	c063a0df0ed10076ac253e8493e56bc7		https://www.encodeproject.org/files/ENCFF511ZTQ/@@download/ENCFF511ZTQ.bed.gz				released	s3://encode-public/2016/11/30/4fabdc9a-b300-4160-b57e-9561f48f2449/ENCFF511ZTQ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/30/4fabdc9a-b300-4160-b57e-9561f48f2449/ENCFF511ZTQ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF955RUR	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR527DXF	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										EFTUD2-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	2	2_1							/files/ENCFF381UFF/, /files/ENCFF056AWB/	1624744	Gene Yeo, UCSD	0fe8c64f614f89fda7784fa435bc7f49		https://www.encodeproject.org/files/ENCFF955RUR/@@download/ENCFF955RUR.bed.gz				released	s3://encode-public/2016/11/30/b5af37e1-cae9-4cae-9c61-6ac7b868c3aa/ENCFF955RUR.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/30/b5af37e1-cae9-4cae-9c61-6ac7b868c3aa/ENCFF955RUR.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF128MQR	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR527DXF	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										EFTUD2-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1	1_1							/files/ENCFF499JDZ/, /files/ENCFF723JLV/	2330348	Gene Yeo, UCSD	e06bc4638bd93afa039069ce016d10f9		https://www.encodeproject.org/files/ENCFF128MQR/@@download/ENCFF128MQR.bed.gz				released	s3://encode-public/2016/11/30/d6d1b592-33e3-40e1-abff-298ddf702b97/ENCFF128MQR.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/30/d6d1b592-33e3-40e1-abff-298ddf702b97/ENCFF128MQR.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF714YXE	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR527DXF	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										EFTUD2-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	2	2_1							/files/ENCFF061QCD/, /files/ENCFF723JLV/	1566631	Gene Yeo, UCSD	42239765810ecda4abb405cbaee967d3		https://www.encodeproject.org/files/ENCFF714YXE/@@download/ENCFF714YXE.bed.gz				released	s3://encode-public/2016/11/30/47dc7f41-f786-4d36-9d9c-d5adf761b4ee/ENCFF714YXE.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/30/47dc7f41-f786-4d36-9d9c-d5adf761b4ee/ENCFF714YXE.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF121XLA	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR769UEW	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										HNRNPA1-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF963VIU/, /files/ENCFF535MAE/, /files/ENCFF039QTN/, /files/ENCFF604WJZ/, /files/ENCFF205PBQ/, /files/ENCFF804BLC/	2579	Gene Yeo, UCSD	55475d71b28aa6c5b7fded3ac189d87f		https://www.encodeproject.org/files/ENCFF121XLA/@@download/ENCFF121XLA.bed.gz				released	s3://encode-public/2018/06/08/94eb461c-3042-499b-8c67-055cdb0c537c/ENCFF121XLA.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/06/08/94eb461c-3042-499b-8c67-055cdb0c537c/ENCFF121XLA.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived	mixed read lengths		
ENCFF797GSK	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR769UEW	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										HNRNPA1-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF536WIF/, /files/ENCFF722RBO/, /files/ENCFF690NVV/, /files/ENCFF599CUU/, /files/ENCFF269URO/, /files/ENCFF330OFU/	2565	Gene Yeo, UCSD	d133da6c740d336600751e92a2a0eebb		https://www.encodeproject.org/files/ENCFF797GSK/@@download/ENCFF797GSK.bed.gz				released	s3://encode-public/2018/12/03/b27b0cf2-ac3c-40bd-a72f-b3c81bc1659d/ENCFF797GSK.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/12/03/b27b0cf2-ac3c-40bd-a72f-b3c81bc1659d/ENCFF797GSK.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released	mixed read lengths		
ENCFF535MAE	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR769UEW	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										HNRNPA1-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	2	2_1							/files/ENCFF804BLC/, /files/ENCFF205PBQ/	3109684	Gene Yeo, UCSD	2a22e88da50cdb054bc871d929e48c12		https://www.encodeproject.org/files/ENCFF535MAE/@@download/ENCFF535MAE.bed.gz				released	s3://encode-public/2016/11/30/8bb042ca-a363-4619-a361-b621fa3c4732/ENCFF535MAE.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/30/8bb042ca-a363-4619-a361-b621fa3c4732/ENCFF535MAE.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived	mixed read lengths		
ENCFF604WJZ	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR769UEW	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										HNRNPA1-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	1	1_1							/files/ENCFF963VIU/, /files/ENCFF205PBQ/	5493192	Gene Yeo, UCSD	feff74ab6f54dc1e76ca70ff999a21cb		https://www.encodeproject.org/files/ENCFF604WJZ/@@download/ENCFF604WJZ.bed.gz				released	s3://encode-public/2016/11/30/6a00fc87-6b04-47ef-b188-fd4c73c74943/ENCFF604WJZ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/30/6a00fc87-6b04-47ef-b188-fd4c73c74943/ENCFF604WJZ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived	mixed read lengths		
ENCFF599CUU	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR769UEW	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										HNRNPA1-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	2	2_1							/files/ENCFF690NVV/, /files/ENCFF536WIF/	3268202	Gene Yeo, UCSD	55d491e6a5dbef768b4496f64cef6c40		https://www.encodeproject.org/files/ENCFF599CUU/@@download/ENCFF599CUU.bed.gz				released	s3://encode-public/2016/11/30/8964ce4a-affa-4b87-a674-6ab820c1fbd2/ENCFF599CUU.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/30/8964ce4a-affa-4b87-a674-6ab820c1fbd2/ENCFF599CUU.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released	mixed read lengths		
ENCFF722RBO	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR769UEW	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										HNRNPA1-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	1	1_1							/files/ENCFF330OFU/, /files/ENCFF536WIF/	5544081	Gene Yeo, UCSD	44520ea9fcf57547263fabd0f1dffb38		https://www.encodeproject.org/files/ENCFF722RBO/@@download/ENCFF722RBO.bed.gz				released	s3://encode-public/2016/11/30/88a35a18-6bf6-4cd2-b042-7e344d46cd1b/ENCFF722RBO.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/30/88a35a18-6bf6-4cd2-b042-7e344d46cd1b/ENCFF722RBO.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released	mixed read lengths		
ENCFF598NYT	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR486YGP	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										FUBP3-human	RNA				ultraviolet irradiation	strand-specific	2016-09-21	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF709YPU/, /files/ENCFF565TFN/, /files/ENCFF714TFP/, /files/ENCFF370QJE/, /files/ENCFF410ITK/, /files/ENCFF039QTN/	62847	Gene Yeo, UCSD	8ee188f8f5ba761bfb870f25bbb9f641		https://www.encodeproject.org/files/ENCFF598NYT/@@download/ENCFF598NYT.bed.gz				released	s3://encode-public/2018/06/08/cf64f2f8-36bb-4e9c-8894-4d2f6798b69f/ENCFF598NYT.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/06/08/cf64f2f8-36bb-4e9c-8894-4d2f6798b69f/ENCFF598NYT.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived	mixed read lengths		
ENCFF466UMQ	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR486YGP	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										FUBP3-human	RNA				ultraviolet irradiation	strand-specific	2016-09-21	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF836HIK/, /files/ENCFF149SFF/, /files/ENCFF269URO/, /files/ENCFF739YDO/, /files/ENCFF103YQS/, /files/ENCFF878TBN/	62410	Gene Yeo, UCSD	0bf70fcd4c84e6f4fc69cb2d4b60919b		https://www.encodeproject.org/files/ENCFF466UMQ/@@download/ENCFF466UMQ.bed.gz				released	s3://encode-public/2018/12/03/a13e3cf3-be8e-4a62-945a-72957207f14e/ENCFF466UMQ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/12/03/a13e3cf3-be8e-4a62-945a-72957207f14e/ENCFF466UMQ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released	mixed read lengths		
ENCFF410ITK	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR486YGP	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										FUBP3-human	RNA				ultraviolet irradiation	strand-specific	2016-09-21	ENCODE		see document	175-300	1	1_1							/files/ENCFF709YPU/, /files/ENCFF370QJE/	934080	Gene Yeo, UCSD	fad03cb365fe26851a191823888ae329		https://www.encodeproject.org/files/ENCFF410ITK/@@download/ENCFF410ITK.bed.gz				released	s3://encode-public/2016/11/30/eeff7364-fd7e-487f-8613-6128e10ef3c9/ENCFF410ITK.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/30/eeff7364-fd7e-487f-8613-6128e10ef3c9/ENCFF410ITK.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived	mixed read lengths		
ENCFF714TFP	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR486YGP	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										FUBP3-human	RNA				ultraviolet irradiation	strand-specific	2016-09-21	ENCODE		see document	175-300	2	2_1							/files/ENCFF565TFN/, /files/ENCFF370QJE/	493827	Gene Yeo, UCSD	2928f73bafb3e1b27c228f5d5a303d18		https://www.encodeproject.org/files/ENCFF714TFP/@@download/ENCFF714TFP.bed.gz				released	s3://encode-public/2016/11/30/d60ad88f-2042-40c0-a2e2-a0e835080b38/ENCFF714TFP.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/30/d60ad88f-2042-40c0-a2e2-a0e835080b38/ENCFF714TFP.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived	mixed read lengths		
ENCFF103YQS	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR486YGP	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										FUBP3-human	RNA				ultraviolet irradiation	strand-specific	2016-09-21	ENCODE		see document	175-300	1	1_1							/files/ENCFF149SFF/, /files/ENCFF878TBN/	924399	Gene Yeo, UCSD	2a458468b6a5943c95815b117596ef82		https://www.encodeproject.org/files/ENCFF103YQS/@@download/ENCFF103YQS.bed.gz				released	s3://encode-public/2016/11/30/22266fdd-3f91-4de6-8734-133743721b25/ENCFF103YQS.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/30/22266fdd-3f91-4de6-8734-133743721b25/ENCFF103YQS.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released	mixed read lengths		
ENCFF739YDO	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR486YGP	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										FUBP3-human	RNA				ultraviolet irradiation	strand-specific	2016-09-21	ENCODE		see document	175-300	2	2_1							/files/ENCFF836HIK/, /files/ENCFF878TBN/	492770	Gene Yeo, UCSD	5679d9bd60471d52811bcae66d4f9d93		https://www.encodeproject.org/files/ENCFF739YDO/@@download/ENCFF739YDO.bed.gz				released	s3://encode-public/2016/11/30/30267749-76e1-4e98-8d9c-94b96c263b6e/ENCFF739YDO.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/30/30267749-76e1-4e98-8d9c-94b96c263b6e/ENCFF739YDO.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released	mixed read lengths		
ENCFF451AQL	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR861GYE	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										LIN28B-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF362UUB/, /files/ENCFF763NGW/, /files/ENCFF976KYV/, /files/ENCFF925HAH/, /files/ENCFF381VVY/, /files/ENCFF039QTN/	90468	Gene Yeo, UCSD	8432f68307218467d904886227c08147		https://www.encodeproject.org/files/ENCFF451AQL/@@download/ENCFF451AQL.bed.gz				released	s3://encode-public/2018/06/08/20802e24-13e5-4576-a656-647039f3af58/ENCFF451AQL.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/06/08/20802e24-13e5-4576-a656-647039f3af58/ENCFF451AQL.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF341XMP	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR861GYE	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										LIN28B-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF909VPB/, /files/ENCFF756VXR/, /files/ENCFF269URO/, /files/ENCFF244QMW/, /files/ENCFF284RSI/, /files/ENCFF246BGL/	88646	Gene Yeo, UCSD	2fa615989320c380a43040d384cde623		https://www.encodeproject.org/files/ENCFF341XMP/@@download/ENCFF341XMP.bed.gz				released	s3://encode-public/2018/12/03/1927111c-e301-45df-9205-49d2e3c5fbdf/ENCFF341XMP.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/12/03/1927111c-e301-45df-9205-49d2e3c5fbdf/ENCFF341XMP.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF976KYV	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR861GYE	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										LIN28B-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	1	1_1							/files/ENCFF763NGW/, /files/ENCFF362UUB/	1237030	Gene Yeo, UCSD	0d0828c4cc8b0c7f225a8202df0eb940		https://www.encodeproject.org/files/ENCFF976KYV/@@download/ENCFF976KYV.bed.gz				released	s3://encode-public/2016/11/30/b833cbfb-e600-4428-a084-d6f6d12e7c53/ENCFF976KYV.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/30/b833cbfb-e600-4428-a084-d6f6d12e7c53/ENCFF976KYV.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF381VVY	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR861GYE	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										LIN28B-human	RNA				ultraviolet irradiation	strand-specific	2015-11-09	ENCODE		see document	175-300	2	2_1							/files/ENCFF925HAH/, /files/ENCFF362UUB/	732490	Gene Yeo, UCSD	20814f4d2354cd7993aa51989739d332		https://www.encodeproject.org/files/ENCFF381VVY/@@download/ENCFF381VVY.bed.gz				released	s3://encode-public/2016/11/30/33bcf48f-6243-4c31-bd7e-62203f8c0565/ENCFF381VVY.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/30/33bcf48f-6243-4c31-bd7e-62203f8c0565/ENCFF381VVY.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
